ZIP,ALand
91303,950602
91342,1112675
91306,1859220
91307,1653268
91307,1531444
91367,3005794
91367,2446884
91364,2090222
91316,1239789
91316,415553
91316,289067
91436,8849170
91344,1191362
91403,693120
91403,712236
91423,3244103
91602,1649228
91604,1191719
91604,2606925
90041,4107036
90041,1094425
90042,535234
90042,485332
91344,1912806
90042,378642
90042,308656
90017,548004
90065,1347301
90065,1685262
90065,1960131
90027,753140
90027,395232
90028,1899967
90068,3985565
91311,7280767
90046,83969
90028,211376
90028,243960
90028,490199
90029,379659
90027,422484
90029,228850
90038,404735
90038,879494
90004,340750
91311,4073592
90046,2542750
90046,465758
90027,600825
90026,1030345
90026,483407
90026,335855
90026,654246
90026,388300
90031,943133
90031,669971
91324,1737514
90032,1013911
90042,991722
90032,439362
90033,657447
90033,553402
90063,487391
90033,301203
90033,564176
90015,909972
90033,959084
91343,1331906
90012,415045
94606,560047
90017,1101206
90057,229680
90026,350137
90057,211495
90017,69958
90005,182482
90015,408975
90004,213921
90004,186272
91331,1016688
90010,651518
90004,185958
90005,138654
90010,161921
90005,357156
90019,373620
90006,312089
90036,1011536
90036,752344
90036,581188
91402,1288673
90211,506805
90036,964417
90211,229443
90019,1094558
90019,897832
90019,598601
90016,891389
90016,523256
90056,703403
90047,651811
91402,202442
90016,524891
90016,979760
90007,659399
90018,532313
90007,304336
90018,655700
90007,651938
90015,180792
90007,635819
90011,426940
91352,1334916
90015,1003327
90016,546319
90007,448896
90058,844483
90011,502415
90007,320681
90062,621035
90037,323785
90037,380033
90056,628761
91605,706999
90044,795281
90008,1241882
90056,751799
90043,742058
90043,447718
90007,851553
90008,1130682
90008,1340500
90044,453406
90044,516110
91606,1303487
90044,503742
90047,979778
90305,983749
90044,468279
90011,1275622
90001,474213
90003,409688
90001,609444
90003,746814
90003,601299
91606,1290040
90002,1194494
90015,1057639
90015,486637
90044,1163227
90015,275776
90059,475994
90059,607015
90077,8744150
90049,11268734
90272,1946781
91601,324351
90049,396480
90024,438820
90024,130983
90024,767203
90025,1103958
90025,245510
90035,814659
90034,2283621
90064,2205507
90034,333656
91601,1053719
90034,337361
90034,758089
90035,524470
90066,910076
90034,697726
90034,637161
90066,260003
90291,1175330
90291,622692
90015,588642
91405,1539754
90292,902161
94703,726625
90230,610131
90066,1255303
90230,999955
90045,1275965
90293,454678
90045,1234119
90293,1678998
90247,818694
90501,1066349
91406,570007
90710,569496
90744,1560996
90710,673257
90744,841598
90744,885881
90731,536366
90731,902420
90731,493111
90731,403962
90732,2092349
91401,555585
90731,622070
91214,1897425
91214,2003278
91208,2226739
91202,11397186
90047,4391554
91206,1330128
91202,828425
91201,599882
91201,1005436
91411,1298040
91203,479027
91205,339801
91205,569425
91204,700563
91205,326627
91205,905396
91501,915006
91504,1965651
91502,1052158
91101,2172993
91335,1315590
91505,1704836
91505,939132
91506,2352877
91502,1900520
91340,1615102
90242,23305916
91773,3139308
91741,10872476
91741,1967059
91740,3011645
91335,1184831
91740,1903093
91773,4275986
91773,2025761
91767,1811578
91711,1458712
91767,2285870
91768,697361
91768,900372
91767,2281996
91767,865507
91303,1570731
91766,1311060
91789,4365072
91766,3841643
91765,3919669
91765,9353225
91789,1737209
91789,3172242
91724,1706610
91723,1803300
91740,1257912
91303,615306
91702,1348807
91702,1107477
91702,805206
91706,1156276
91706,1042383
91706,1675690
91706,1354249
91790,1797003
91790,1855455
91722,1377266
91304,643610
91723,1908515
91723,1901211
91790,2022163
91790,1590287
91790,1730193
91746,1071060
91744,1455297
91744,804803
91744,781203
91744,2000417
91367,2446884
91791,1363454
91744,1129932
91744,917605
91748,2815273
91745,879097
91745,1378437
91745,2460567
91748,17085195
91748,533587
91010,11896029
91356,338299
91010,1294195
94606,327217
91016,1937348
91024,2942902
91007,2977806
91007,1704595
91007,2278785
91016,1760407
91010,1480085
91780,1033376
91007,3165218
91356,4728894
91780,1069135
91780,1877154
91731,1951202
91732,2611603
91731,1825591
91770,1083978
91731,1774673
91732,430150
91732,793210
91733,3130373
91436,1997410
91732,731189
91107,6758812
91001,3208376
91001,1310775
91011,2614170
91011,7437290
91001,1832742
91001,2457595
91103,1004066
91103,2184326
91602,491489
91104,511535
91106,632478
91104,1305486
91106,1675553
91007,1135461
91107,1928715
91101,927588
91106,1873331
91108,6266421
91108,3490760
90041,1250036
91780,1136820
91775,1517325
91801,1285544
91030,2329350
91803,1713241
91803,521034
91776,882649
91780,1032163
91776,1834670
91803,655706
90042,500438
91801,447340
91803,822045
91754,2488395
91755,646868
91770,983166
91770,729678
91755,2714117
91755,3165454
90605,6337484
90660,1192852
90017,548004
90660,2596024
90660,1415986
90601,1417554
90601,1068199
90602,9775485
90602,775421
90602,643593
90606,1750402
90660,942499
90660,1767977
90065,961479
90670,6982971
90605,1247226
90605,1085703
90604,1344849
90604,1545869
90604,1545998
90638,3278343
90638,1280461
90638,5251504
90638,1218583
90039,905660
90640,659020
91754,1798176
90022,855876
90063,672831
90063,444141
90063,498376
90023,883751
90022,1162716
90022,637121
90022,770898
90068,1458586
90640,1383490
90242,3299173
94606,1014111
90255,278787
90001,477673
90255,299590
90270,346625
90255,422242
90201,701194
90201,783172
90027,166929
90201,949588
94501,582861
90201,897694
90201,510041
90201,318230
90201,567717
90001,1048160
90001,1133929
90002,865476
90280,491743
90280,185793
90029,272751
90280,974703
90280,490834
94606,1307093
90280,1963265
90262,1254586
90262,756104
90262,1531882
90222,937161
90061,1163425
90220,1244462
90029,417925
90222,1339957
90047,811094
90221,340899
90262,714941
90221,571330
90221,1328440
90220,577486
90227,872253
90220,807163
90746,2885933
90038,879494
90746,1610159
90747,4880852
90502,2660821
90502,1626374
90745,1315476
90745,1355929
90810,1603847
90650,533403
90650,2462849
90240,2572802
90046,2603215
90240,2158538
90241,2860225
90241,2357513
90242,1641502
90242,731877
90242,912886
90242,2200112
90650,706344
90650,1688956
90650,711380
90026,1215210
90650,1375435
90650,1309994
90706,1860204
90723,733209
90723,603490
90723,1740073
90706,1082739
90706,364478
90706,659355
90706,842582
90031,744116
90703,3833213
90703,1321062
90703,2153693
90701,1535369
90703,1262437
90716,1065760
90706,777431
90805,1664712
90805,1159463
90805,570677
90031,395192
90805,1997821
90805,734714
90706,2392608
90713,1055804
90713,1323726
90808,2613753
90712,2150007
90807,908989
90805,397479
90807,1944970
90032,872774
90807,676132
90810,816036
90810,1223342
90813,324505
90806,601726
90755,2961722
90808,3707250
90808,1534012
90808,1829547
90815,2450925
90033,657447
90815,3331253
90815,1108063
90815,946902
90804,482518
90813,648066
90802,320941
90813,350515
90813,548534
90813,324541
90802,430252
90023,263402
90814,514751
94501,624197
90804,366088
90814,1215410
90803,889179
90803,387370
90704,3170331
90044,585704
90044,445759
90303,663353
90305,926458
90015,909972
90302,800432
90301,633250
90056,585065
90302,438449
90304,490797
90304,486723
90303,592375
90250,819871
90250,1786358
90250,1320920
90012,300182
90250,323592
90250,2108026
90249,1899614
90007,1335285
90247,650732
90248,1105767
90249,1134323
90504,2539340
90260,666617
90260,659021
90026,971170
90260,1018894
90245,1351683
90266,1038671
90266,1265579
90278,2582464
90278,1365948
90278,1019041
90266,2483454
90266,576177
90278,544228
90057,164736
90278,1170569
90278,736075
90504,504044
90504,852348
90504,1872026
90503,1332936
90503,2006328
90501,3545230
90501,1416729
90505,1745701
90015,306315
90505,2394703
90505,1829524
90717,1493424
90274,4736537
90275,1499320
90275,3565039
90275,6694551
90046,490971
90048,1315939
90210,5679680
90005,567077
90211,685910
90212,954427
90403,1941997
90403,829446
90403,1229472
90403,606991
90405,1248774
90405,931232
90405,1204124
90405,2600727
90010,651518
90230,1333944
90230,1339404
90066,847106
90056,3249764
90056,2106455
91302,27382093
91361,2020592
91301,22557151
91301,4805375
90290,26486782
90005,138654
93535,235291631
93535,1308089
93535,1742997
93534,2093985
93534,2638795
93534,1795825
93536,2682476
93534,2669163
90242,588526916
93551,14561199
90006,79596
93551,3305728
93550,1144854
93550,1589440
93550,2630522
93550,6663467
93550,1986482
91351,10767876
91390,163273448
91350,2068708
91351,2702337
90006,337924
90242,12332460
94546,1322635
91351,1222296
91387,1809186
91350,1869926
91355,1183975
91384,2965817
91321,2924279
91355,2196950
91321,4266567
91321,1648101
90036,232313
91741,1028876520
90012,3757604
91406,7998854
93643,1771079550
93644,47859287
93610,105212900
93610,9862299
93637,153258680
93638,108972169
93638,1765537
90048,1272857
93637,2816999
94945,33465892
94945,2721280
94949,5967515
94949,9785751
94903,20190559
94901,2223112
94901,9186138
94901,323250
94960,7821698
90019,598601
94960,2773110
94939,900440
94925,3625914
94920,1345526
94920,10373987
94941,3423411
94941,3942157
94965,2327922
94952,507766173
95306,803800964
90018,411644
95389,1019207102
95437,477173678
95437,3701720
95490,26646603
95482,345799823
95468,834001528
95482,11062221
95482,3824414
95437,0
95341,26007136
90016,971788
95324,118001606
95301,45531609
95301,4153322
95301,2294943
95348,17224120
95340,2436391
95340,1624826
95341,834701
95344,3874855
95322,584226195
90018,532313
95341,5336455
93635,8081540
93620,28084169
96015,2409627853
93512,4143556010
93546,170274660
93906,1025692
93906,2523220
93905,627341
93905,1651926
90056,478936
93901,864841
95076,26115911
95012,2646284
93906,865508
93905,286117426
93908,142083137
93924,489637043
93927,1809134
93930,544588146
93922,95581515
90007,453260
93950,20880948
93950,803019
93940,1593820
93940,3185975
93955,1373405
93955,1224923
93955,89619514
93933,13936591
95012,30692134
94559,1004090
90016,440119
94559,6391441
94558,1853588
94558,2251183
94558,1490141
94558,1228020
94589,1312532
94599,3948309
94558,236272750
94508,177810436
94515,6728918
90011,404789
95949,71125542
94579,1362361
95949,195637553
95946,140149161
95945,11126682
95701,224209088
95959,29080729
96161,59575389
90631,1750507
90631,872396
90633,1179651
90007,320681
90633,1326098
94607,712081
92821,3085738
92821,4508219
92835,5037525
90633,1595531
90633,3008606
92833,1176744
92833,3040243
92832,1671680
92831,1485009
90037,380033
92831,1966061
92832,1169185
92870,2069590
92870,1431776
92870,1081864
92780,1395827
92870,1646336
92821,4500618
92870,1132415
92870,1769634
90008,882910
92887,5144607
92807,2355969
92869,2516185
92869,4735388
92808,4039955
92808,77119717
92679,118123535
92691,2541820
92673,107957105
92691,1840232
90047,652606
92688,2555077
92692,3532421
92679,4371378
92679,6436677
92688,1924364
92688,834926
92688,1548520
92694,3312563
92694,9374472
92672,1025370
90044,453406
92673,5556342
92672,3557045
92675,10917043
92624,1332364
92675,2800317
92675,4082301
92677,5632855
92656,3042795
92677,6434468
92677,2280686
90047,979778
92677,4189649
92677,2004216
92630,3777652
92630,1749703
92620,6404939
92620,2503155
92630,1541285
92691,5604498
92780,3034949
92604,1841534
90003,347073
92614,1473667
92618,5217061
92606,1342421
92780,2398332
92780,4503346
92604,1038320
92651,1047122
92612,2508155
92651,2197208
92653,2974941
90001,588434
92612,956838
92603,2378584
92656,3052736
92656,1314776
92653,2151815
92626,18822036
92653,1295988
92653,1638147
92626,1487994
92626,3870348
90015,1057639
92626,1881646
92626,1512807
92626,925583
92626,2296602
92626,1810353
92626,782688
92626,1227221
92626,2610694
92626,2485017
92704,5269814
90015,275776
92707,1345987
94579,2455576
92704,1139512
92704,2031758
92707,1501162
92701,1529728
92701,542707
92701,1010694
92703,861320
92704,470858
92703,562375
90077,8744150
92706,1495756
92706,1630448
92701,2498781
92780,1670437
92780,663874
92705,6271694
92780,5396333
92780,2111674
92866,1347440
92869,1561121
90272,2303896
92867,1598874
92869,1122418
92868,3187267
92840,2280287
92865,2146828
92867,1778284
92865,2178438
92806,1453007
92805,1177820
92870,2099989
90024,1595811
92801,1298903
92801,2135794
92801,1944962
92804,1312975
92804,1246020
92804,1978797
92805,2155060
92805,517079
92802,946684
92802,1974358
90024,1233092
92804,1305081
90680,1307344
90680,1110740
92845,3484654
92841,1310203
92840,1943743
92843,1305985
92843,1303759
92844,1243794
92843,1287852
90035,814659
92844,1315880
92703,1292714
92703,1224993
92683,1284082
92646,1303980
92646,3081076
92683,1315925
92708,1677257
92708,1972239
92708,1273022
90034,897605
92646,2382843
92646,1301396
92704,551569
92648,1403502
92648,3060683
92648,968402
92647,1310245
92647,1328456
92648,3499318
92649,2576061
90064,804373
90720,1124784
90740,820286
92649,1817114
